id,age,gen,edu,jdgoutfit,jdgjob,jdgborn,jdglive,jdgcar,jdguni,jdgdiet,jdgdrink,jdgteeth,jdgposts,jdggramr,jdgsparet,judgmt ,onenight,frndwb,sexo,datsites,firstdates,scnddates,ntlove,agevirg,cheat,sexyear,sexpartyear,sexpartlife,wlage,wldvrce,wlkids,wllive,wljob,wlfinance,wlinterest,wlsexhis,wldatehis
4471,49,man,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,NA,0,0,5,14,"Yes, I've committed sexual infidelity",11,2,44,0,0,0,0,0,0,0,0,0
4479,54,man,graduate or professional degree,0,0,0,0,0,0,0,0,0,0,1,0,1,no,no,straight or heterosexual,1,1,1,2,17,"Yes, I've committed sexual infidelity",8,2,1,1,0,0,0,0,1,0,0,0
4492,46,man,bachelors degree,0,0,1,0,0,0,0,0,0,1,0,0,2,yes,no,straight or heterosexual,1,1,0,3,21,No,100,1,5,0,1,0,0,0,0,0,0,1
4497,20,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,0,0,0,3,18,No,0,NA,3,0,0,0,0,0,0,0,0,0
4503,41,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,straight or heterosexual,0,0,0,3,27,No,0,NA,4,0,0,0,0,0,0,0,0,0
4505,56,man,bachelors degree,1,1,1,0,0,0,1,0,1,1,1,0,7,yes,yes,straight or heterosexual,NA,21,21,4,13 & under,"Yes, I've committed sexual infidelity",18,3,200,1,0,1,0,0,0,1,0,0
4506,57,man,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,3,0,0,3,25,No,0,NA,4,0,0,0,0,0,0,0,0,0
4509,57,man,bachelors degree,1,1,0,0,0,0,0,0,1,1,0,1,5,no,no,straight or heterosexual,NA,0,0,3,24,No,0,NA,1,0,0,0,0,0,0,0,0,0
4514,47,man,graduate or professional degree,0,0,0,0,0,0,0,0,0,0,1,0,1,yes,yes,straight or heterosexual,1,3,0,2,21,"Yes, I've committed emotional infidelity",4,3,221,0,0,0,1,0,1,0,1,0
4515,56,man,bachelors degree,1,1,0,0,0,0,0,0,0,0,1,1,4,yes,yes,straight or heterosexual,0,3,3,5,17,"Yes, I've committed sexual infidelity",109,2,55,1,0,0,0,0,0,1,0,1
4531,46,man,graduate or professional degree,0,1,0,0,0,0,0,0,0,0,0,0,1,yes,no,straight or heterosexual,NA,0,0,1,18,No,0,NA,5,0,0,0,0,0,0,0,0,0
4532,40,man,two year degree or some college,1,0,0,0,0,1,0,0,0,1,1,0,4,yes,yes,straight or heterosexual,2,2,0,2,13 & under,No,5,2,9,0,0,0,0,0,0,0,0,0
4554,57,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,1,0,1,yes,yes,straight or heterosexual,NA,0,0,2,18,"Yes, I've committed both sexual and emotional infidelity",0,NA,11,0,0,0,0,0,0,0,0,0
4557,31,woman,high school degree or less,0,0,0,0,0,0,1,0,1,0,0,0,2,yes,yes,straight or heterosexual,NA,0,0,1,14,No,0,NA,NA,0,0,0,0,0,0,0,0,0
4558,55,man,bachelors degree,1,1,0,1,1,0,1,1,1,0,1,1,9,yes,no,straight or heterosexual,1,0,0,3,19,No,0,NA,3,0,0,0,0,0,0,0,0,0
4563,23,woman,bachelors degree,0,1,0,0,0,0,1,1,1,1,1,1,7,yes,yes,straight or heterosexual,2,5,2,2,16,"Yes, I've committed sexual infidelity",12,6,16,0,0,0,0,0,0,0,1,1
4565,38,man,bachelors degree,0,0,0,0,0,0,0,0,0,1,0,1,2,yes,yes,straight or heterosexual,0,0,0,2,23,No,0,NA,4,0,0,0,0,0,0,0,0,0
4568,22,woman,graduate or professional degree,1,0,0,0,0,1,0,1,1,1,1,1,7,yes,no,straight or heterosexual,1,6,2,1,19,No,8,2,8,0,0,0,0,0,0,0,0,0
4579,50,man,graduate or professional degree,1,1,1,1,1,1,1,1,1,1,1,1,12,no,no,straight or heterosexual,NA,0,0,2,30,"Yes, I've committed emotional infidelity",8,1,3,0,0,0,0,0,0,0,1,1
4580,53,man,bachelors degree,0,0,0,0,0,0,0,0,1,0,1,0,2,no,no,straight or heterosexual,NA,1,1,0,Prefer not to answer,No,0,NA,NA,0,0,0,0,0,0,0,1,1
4587,51,man,two year degree or some college,0,0,0,1,0,0,1,0,1,1,0,1,5,yes,no,straight or heterosexual,1,5,5,3,18,"Yes, I've committed sexual infidelity",20,6,50,0,0,0,0,0,0,0,1,1
4623,35,man,two year degree or some college,1,1,1,1,0,0,1,1,0,1,0,0,7,yes,yes,straight or heterosexual,NA,21,10,1,16,"Yes, I've committed sexual infidelity",101,15,125,0,0,0,0,1,0,0,0,1
4626,55,man,graduate or professional degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,homosexual or gay or lesbian,NA,0,0,1,16,"Yes, I've committed sexual infidelity",NA,1,9,0,0,0,0,0,0,0,1,1
4629,43,man,graduate or professional degree,0,1,0,1,1,0,0,1,0,0,0,0,4,no,no,straight or heterosexual,3,2,2,2,23,No,4,1,7,0,0,1,0,0,1,0,0,0
4646,22,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,straight or heterosexual,2,10,6,2,17,No,100,4,5,0,0,0,0,0,0,0,1,1
4653,22,woman,bachelors degree,1,1,1,1,0,1,0,0,0,1,0,0,6,NA,NA,straight or heterosexual,0,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,1,0,1,1,1
4654,24,man,two year degree or some college,0,1,0,0,0,0,1,0,1,0,0,0,3,no,no,straight or heterosexual,4,0,0,2,19,No,5,3,12,0,0,0,0,0,0,0,1,0
4668,51,woman,two year degree or some college,1,1,0,1,1,0,1,1,0,1,1,1,9,yes,no,straight or heterosexual,NA,0,0,4,15,No,0,NA,7,0,0,0,0,0,1,0,0,0
4671,49,man,bachelors degree,0,0,0,0,0,0,0,1,0,1,0,1,3,yes,yes,homosexual or gay or lesbian,0,0,0,3,25,No,5,5,50,0,0,0,0,0,0,0,0,0
4692,29,woman,graduate or professional degree,0,1,0,0,0,0,0,0,1,1,0,0,3,yes,yes,straight or heterosexual,NA,3,2,2,19,No,5,3,7,0,0,0,0,0,0,0,0,0
4694,22,woman,graduate or professional degree,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,bisexual,1,4,9,4,18,No,2,2,6,0,0,0,0,0,0,0,1,0
4697,26,man,two year degree or some college,0,0,0,0,0,1,1,0,0,0,0,0,2,no,no,straight or heterosexual,1,1,2,2,17,No,0,NA,NA,1,0,0,0,0,0,0,0,1
4700,26,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,1,0,1,no,no,straight or heterosexual,NA,4,3,1,18,No,8,1,1,0,0,0,0,0,0,0,0,1
4712,21,woman,two year degree or some college,0,0,0,0,1,0,0,0,0,0,0,0,1,no,no,straight or heterosexual,0,5,0,1,19,No,1,1,1,0,0,0,0,1,0,0,0,0
4715,23,woman,bachelors degree,1,1,0,1,1,1,1,0,1,1,1,0,9,no,no,straight or heterosexual,0,1,1,0,22,No,6,1,1,1,0,0,1,0,0,0,0,0
4732,20,woman,two year degree or some college,0,0,0,0,0,0,0,0,1,0,0,0,1,no,no,straight or heterosexual,1,2,3,2,18,"Yes, I've committed emotional infidelity",7,NA,NA,1,0,0,0,0,0,0,0,0
4735,55,man,two year degree or some college,1,0,0,1,0,0,0,0,0,0,0,0,2,no,yes,straight or heterosexual,NA,0,0,3,40,No,0,NA,1,0,0,0,0,0,0,0,0,0
4736,24,woman,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,1,1,no,no,straight or heterosexual,1,1,2,2,23,No,1,1,NA,0,0,0,0,0,0,0,0,1
4738,25,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,bisexual,1,0,0,0,18,No,0,NA,2,0,0,0,0,0,0,0,0,0
4744,22,woman,high school degree or less,0,1,0,1,0,0,0,0,0,1,0,1,4,NA,NA,straight or heterosexual,2,5,1,3,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4746,20,woman,two year degree or some college,1,1,1,1,1,1,1,1,1,1,1,1,12,NA,NA,straight or heterosexual,0,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1
4755,19,woman,two year degree or some college,1,0,0,0,1,0,0,0,0,1,1,1,5,no,yes,straight or heterosexual,NA,2,2,1,13 & under,"Yes, I've committed emotional infidelity",20,6,9,0,0,0,0,0,0,0,0,0
4757,18,woman,two year degree or some college,0,0,1,0,0,1,1,1,0,1,0,1,6,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4764,28,man,bachelors degree,0,0,0,0,1,0,0,0,0,1,1,0,3,no,no,straight or heterosexual,NA,2,2,2,21,"Yes, I've committed emotional infidelity",0,NA,5,0,0,0,0,0,0,0,0,0
4771,24,woman,two year degree or some college,1,0,0,0,0,0,1,0,0,1,0,1,4,NA,NA,straight or heterosexual,NA,3,2,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4776,22,woman,two year degree or some college,1,0,0,0,0,0,0,0,1,1,1,0,4,NA,NA,straight or heterosexual,0,2,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4778,20,man,high school degree or less,0,0,0,0,0,0,0,0,0,1,1,1,3,NA,NA,straight or heterosexual,NA,2,2,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4782,20,woman,two year degree or some college,1,1,1,0,0,1,0,0,0,1,0,0,5,no,no,straight or heterosexual,NA,2,2,0,19,No,2,1,2,0,0,0,0,0,0,0,0,0
4785,24,woman,bachelors degree,0,0,0,0,0,0,1,1,1,1,1,0,5,yes,yes,straight or heterosexual,2,5,3,2,17,No,74,3,20,0,0,0,0,0,0,0,1,0
4789,60,man,high school degree or less,0,0,0,0,0,0,0,0,1,1,0,0,2,NA,NA,straight or heterosexual,NA,0,0,5,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4796,19,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,NA,1,3,1,16,"Yes, I've committed emotional infidelity",6,1,NA,0,0,0,0,0,0,0,0,0
4799,25,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,straight or heterosexual,NA,0,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4817,43,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,straight or heterosexual,0,0,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4821,49,man,two year degree or some college,0,0,0,0,0,0,0,0,0,1,1,0,2,no,yes,straight or heterosexual,NA,0,0,3,17,No,0,NA,3,0,0,0,0,0,0,0,0,0
4824,28,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,NA,0,0,1,28,No,0,NA,1,0,0,0,0,0,0,0,0,1
4825,20,woman,high school degree or less,1,0,0,1,0,0,0,0,1,0,1,0,4,no,no,straight or heterosexual,1,8,3,3,16,No,18,2,4,0,0,0,0,0,0,1,0,0
4845,55,man,two year degree or some college,1,1,1,1,1,1,1,1,1,1,1,1,12,yes,yes,homosexual or gay or lesbian,0,0,0,22,18,No,48,1,8,0,0,0,0,0,0,0,1,1
4883,41,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,3,2,1,3,25,"Yes, I've committed sexual infidelity",3,1,8,0,0,0,0,0,0,0,0,0
4899,22,woman,two year degree or some college,0,0,0,0,0,0,0,1,0,0,0,0,1,no,no,straight or heterosexual,NA,4,2,2,19,"Yes, I've committed sexual infidelity",7,3,4,0,0,0,0,0,0,1,0,0
4930,59,man,graduate or professional degree,1,1,0,1,0,0,0,1,0,0,0,1,5,yes,yes,straight or heterosexual,3,12,10,4,24,No,18,NA,NA,0,0,0,0,0,0,0,0,0
4932,42,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,straight or heterosexual,NA,0,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
4941,27,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,1,2,yes,yes,bisexual,NA,1,3,4,18,"Yes, I've committed sexual infidelity",352,2,11,0,0,0,1,0,0,0,1,0
4943,52,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,yes,yes,straight or heterosexual,0,3,2,3,19,"Yes, I've committed emotional infidelity",0,NA,NA,0,0,0,0,0,0,0,0,0
4955,20,woman,two year degree or some college,0,0,1,0,0,0,0,0,0,1,0,0,2,no,no,straight or heterosexual,NA,1,1,2,19,No,15,1,1,0,0,0,0,0,0,0,0,0
4987,57,woman,bachelors degree,0,1,0,1,0,1,0,0,0,0,1,0,4,no,no,straight or heterosexual,NA,0,0,2,18,No,0,NA,NA,0,0,0,0,0,0,0,0,0
4998,41,woman,two year degree or some college,1,0,0,0,0,0,0,0,1,0,1,0,3,no,no,straight or heterosexual,NA,0,0,1,18,No,0,NA,2,0,0,0,0,0,0,0,0,0
5015,20,woman,bachelors degree,1,0,0,0,0,0,0,0,0,1,1,1,4,NA,NA,bisexual,0,0,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5019,24,woman,bachelors degree,0,1,0,0,0,1,0,0,0,1,0,1,4,NA,NA,straight or heterosexual,1,3,2,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1
5023,22,woman,bachelors degree,1,1,0,1,0,1,1,0,1,1,0,0,7,yes,yes,straight or heterosexual,2,2,1,2,19,"Yes, I've committed emotional infidelity",3,0,3,0,0,0,1,0,0,0,0,0
5027,25,woman,bachelors degree,1,0,0,0,0,0,1,0,0,1,0,1,4,no,no,straight or heterosexual,NA,0,0,1,22,No,0,NA,NA,0,0,0,0,0,0,0,1,1
5028,29,woman,graduate or professional degree,1,1,0,0,0,0,0,0,1,1,0,0,4,no,no,straight or heterosexual,0,0,0,1,29,No,0,NA,1,0,0,0,0,0,0,0,1,1
5041,22,woman,two year degree or some college,0,1,0,0,0,0,0,0,0,1,0,1,3,yes,yes,bisexual,NA,0,0,2,19,No,20,1,4,0,0,0,0,0,0,0,0,0
5051,25,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,2,3,2,1,18,"Yes, I've committed sexual infidelity",2,1,7,0,0,0,0,0,0,0,0,0
5083,29,woman,bachelors degree,1,1,0,0,0,0,0,0,0,0,0,1,3,NA,NA,straight or heterosexual,1,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
5090,28,woman,graduate or professional degree,1,1,0,0,0,1,1,0,1,1,0,1,7,no,no,straight or heterosexual,1,6,3,1,19,No,25,3,8,0,0,0,0,0,0,0,0,0
5098,28,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,bisexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0
5099,28,man,graduate or professional degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,3,2,2,1,26,No,0,NA,2,0,0,0,0,0,0,0,0,0
5101,27,woman,high school degree or less,0,0,0,0,0,0,0,0,1,1,0,0,2,NA,NA,straight or heterosexual,2,0,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0
5102,29,woman,bachelors degree,1,0,0,1,0,0,0,0,0,1,0,1,4,NA,NA,straight or heterosexual,NA,0,0,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5110,29,man,bachelors degree,0,1,1,1,1,1,0,0,0,1,0,0,6,no,yes,straight or heterosexual,3,0,0,0,24,No,0,NA,1,0,0,0,0,0,0,0,0,0
5135,29,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,straight or heterosexual,0,3,3,1,21,No,20,3,5,0,0,0,0,0,0,0,0,0
5141,28,woman,bachelors degree,0,0,0,0,0,0,0,0,0,1,1,0,2,yes,yes,straight or heterosexual,0,3,2,3,18,No,50,6,NA,0,0,0,0,0,0,0,0,0
5145,26,woman,bachelors degree,1,1,0,1,1,0,1,0,1,1,1,1,9,yes,no,straight or heterosexual,0,2,1,3,16,"Yes, I've committed sexual infidelity",30,4,9,0,0,0,0,0,0,0,0,0
5148,29,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,straight or heterosexual,NA,0,0,1,17,No,0,NA,4,0,0,0,0,0,0,0,0,0
5149,26,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,straight or heterosexual,0,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5154,25,woman,bachelors degree,1,0,0,0,1,0,0,0,0,0,0,1,3,no,no,straight or heterosexual,NA,1,1,1,19,No,0,NA,2,0,0,0,0,0,0,0,0,0
5157,26,woman,graduate or professional degree,1,0,0,0,1,0,0,0,0,0,0,1,3,no,no,straight or heterosexual,1,1,1,1,17,No,40,1,12,0,0,0,0,0,0,0,0,0
5163,28,man,graduate or professional degree,0,0,1,0,0,0,0,0,1,0,0,0,2,no,no,straight or heterosexual,1,4,1,2,14,"Yes, I've committed sexual infidelity",2,2,2,0,0,0,1,0,0,1,0,0
5165,27,woman,bachelors degree,1,0,1,0,0,0,0,0,0,1,0,0,3,no,no,straight or heterosexual,NA,0,0,1,18,No,0,NA,NA,0,0,0,0,0,0,0,0,0
5177,28,woman,graduate or professional degree,1,1,0,0,0,0,1,0,1,1,1,0,6,yes,yes,straight or heterosexual,NA,1,1,1,16,No,6,2,30,0,0,0,0,0,0,0,1,1
5178,26,man,bachelors degree,1,0,0,0,1,0,0,0,0,0,1,0,3,yes,yes,homosexual or gay or lesbian,1,3,2,1,24,No,NA,NA,NA,0,0,0,0,0,0,0,0,0
5186,29,woman,two year degree or some college,1,0,0,0,0,0,0,0,1,0,1,0,3,no,yes,straight or heterosexual,NA,1,1,1,19,No,12,1,3,0,0,0,0,1,1,0,0,0
5193,29,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5202,28,woman,bachelors degree,0,0,0,0,0,0,0,0,0,1,1,1,3,NA,NA,straight or heterosexual,NA,0,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5204,23,woman,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,no,no,straight or heterosexual,NA,0,0,0,23,No,1,1,1,0,0,0,0,0,0,0,0,0
5221,25,woman,bachelors degree,1,0,0,0,0,0,1,1,0,1,1,1,6,no,yes,straight or heterosexual,1,0,0,2,16,No,2,1,12,0,0,0,0,0,0,0,0,0
5223,22,woman,bachelors degree,1,1,0,0,0,1,0,0,1,0,1,0,5,yes,yes,bisexual,NA,5,3,2,18,"Yes, I've committed both sexual and emotional infidelity",100,6,18,0,0,0,0,0,0,0,0,0
5225,22,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,straight or heterosexual,0,0,0,1,21,No,0,NA,NA,0,0,0,0,0,0,0,0,0
5228,25,woman,bachelors degree,0,0,0,0,0,0,1,0,0,1,1,1,4,yes,yes,straight or heterosexual,NA,0,0,0,21,No,10,2,5,0,0,0,0,0,0,0,0,0
5241,27,man,two year degree or some college,1,0,1,0,1,0,1,1,1,1,1,1,9,yes,no,straight or heterosexual,1,0,0,1,18,No,0,NA,1,0,0,0,0,0,1,0,1,0
5263,25,woman,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,straight or heterosexual,2,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5268,29,man,graduate or professional degree,1,1,1,1,1,1,1,1,1,1,1,1,12,no,no,straight or heterosexual,NA,2,2,0,Prefer not to answer,No,NA,NA,NA,0,0,0,0,0,0,0,1,1
5273,24,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,straight or heterosexual,0,0,0,2,17,No,127,1,3,0,0,0,0,0,1,0,0,0
5279,22,woman,bachelors degree,1,0,0,0,0,0,0,0,0,1,1,1,4,NA,NA,straight or heterosexual,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5281,29,man,bachelors degree,1,1,1,1,1,1,1,1,1,1,1,1,12,no,no,straight or heterosexual,NA,1,0,0,29,"Yes, I've committed emotional infidelity",0,NA,1,1,0,0,0,0,0,0,0,0
5282,29,man,bachelors degree,0,1,1,1,0,1,0,1,0,0,1,0,6,NA,NA,straight or heterosexual,NA,0,0,3,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5285,21,woman,two year degree or some college,0,1,0,1,0,0,0,0,0,1,0,0,3,NA,NA,straight or heterosexual,0,0,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5287,23,woman,bachelors degree,0,1,0,0,0,0,1,0,1,1,0,0,4,no,yes,straight or heterosexual,0,3,3,4,18,"Yes, I've committed both sexual and emotional infidelity",50,4,5,0,1,1,0,0,0,0,1,1
5303,24,woman,bachelors degree,1,1,0,1,1,0,0,0,1,0,1,1,7,yes,yes,straight or heterosexual,1,2,0,2,21,No,0,NA,10,0,0,0,0,0,0,0,0,0
5316,25,woman,bachelors degree,1,1,0,0,0,1,1,1,1,1,1,1,9,no,yes,straight or heterosexual,3,4,2,1,20,No,20,1,9,0,0,0,0,0,0,1,0,0
5318,27,man,bachelors degree,0,1,0,0,0,0,0,0,0,1,1,1,4,no,no,straight or heterosexual,3,0,0,4,18,No,6,1,4,0,0,0,0,0,0,0,0,0
5322,20,woman,two year degree or some college,1,0,0,0,0,0,0,0,1,1,0,1,4,yes,yes,straight or heterosexual,0,0,0,1,19,No,7,4,6,0,0,0,0,0,0,0,1,1
5326,26,man,bachelors degree,1,1,0,0,1,0,1,0,1,1,0,1,7,NA,NA,straight or heterosexual,2,2,2,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0
5340,24,man,graduate or professional degree,0,0,0,0,0,1,1,1,0,1,0,0,4,NA,NA,straight or heterosexual,0,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5345,28,man,bachelors degree,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,yes,straight or heterosexual,NA,3,1,5,19,No,0,NA,10,0,0,0,0,0,0,0,0,0
5374,19,woman,two year degree or some college,0,1,0,0,0,0,1,0,0,0,0,0,2,no,yes,straight or heterosexual,0,5,4,3,17,"Yes, I've committed sexual infidelity",9,3,5,0,0,0,0,0,1,1,1,1
5376,18,woman,high school degree or less,1,1,0,0,0,0,0,0,1,1,1,0,5,no,no,straight or heterosexual,1,3,5,1,15,"Yes, I've committed emotional infidelity",2,1,2,0,0,0,0,0,0,0,0,0
5378,19,woman,two year degree or some college,1,0,1,0,0,1,0,0,0,1,0,1,5,no,yes,bisexual,NA,0,0,0,18,No,50,1,1,0,0,0,0,0,0,1,0,1
5379,24,man,high school degree or less,1,0,0,1,0,0,0,0,1,1,1,0,5,no,no,straight or heterosexual,NA,2,21,2,16,No,60,2,4,0,0,0,0,0,0,0,0,0
5386,26,woman,bachelors degree,1,1,0,0,0,1,0,1,1,1,0,1,7,yes,yes,straight or heterosexual,1,5,4,0,21,No,15,2,10,0,0,0,0,0,0,0,0,0
5387,29,woman,two year degree or some college,1,1,0,1,0,0,1,1,1,1,1,1,9,no,no,straight or heterosexual,1,1,1,3,19,No,2,1,4,0,0,0,0,0,0,0,0,0
5408,26,woman,graduate or professional degree,1,0,1,0,1,0,0,1,1,0,0,1,6,NA,NA,straight or heterosexual,0,2,0,3,Still a virgin,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1
5420,29,man,high school degree or less,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5423,27,woman,bachelors degree,0,0,0,0,0,0,0,0,0,1,0,1,2,no,no,straight or heterosexual,0,5,3,0,21,No,27,2,12,0,0,0,0,0,0,0,0,0
5436,26,woman,graduate or professional degree,1,1,0,0,1,1,1,1,0,1,1,1,9,NA,NA,straight or heterosexual,NA,0,0,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5443,22,man,two year degree or some college,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,straight or heterosexual,NA,0,0,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5454,29,woman,bachelors degree,1,0,0,1,0,1,1,0,1,0,1,0,6,yes,yes,straight or heterosexual,2,20,6,7,17,"Yes, I've committed sexual infidelity",30,5,20,0,0,0,0,0,1,0,1,1
5460,18,woman,high school degree or less,1,0,0,0,0,0,0,0,0,0,1,1,3,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5467,24,woman,bachelors degree,0,0,0,0,0,0,0,0,0,1,1,1,3,no,yes,bisexual,NA,0,0,2,15,No,0,NA,1,0,0,0,0,0,0,0,0,0
5474,23,woman,bachelors degree,0,0,0,0,0,0,0,0,0,1,0,0,1,NA,NA,straight or heterosexual,NA,0,0,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5480,29,woman,graduate or professional degree,0,1,0,0,0,0,1,0,0,1,1,0,4,NA,NA,straight or heterosexual,NA,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
5485,24,woman,bachelors degree,1,1,0,1,0,0,0,0,1,1,1,1,7,NA,NA,straight or heterosexual,NA,0,0,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
5487,25,man,high school degree or less,1,0,0,0,0,1,0,0,1,1,1,0,5,yes,yes,homosexual or gay or lesbian,3,2,0,1,16,"Yes, I've committed both sexual and emotional infidelity",41,35,NA,0,0,0,0,0,0,1,0,0
5491,28,man,two year degree or some college,0,0,0,0,0,0,1,0,0,1,0,0,2,yes,yes,homosexual or gay or lesbian,1,2,2,3,18,No,6,2,12,0,0,0,0,0,0,0,0,0
5496,25,man,two year degree or some college,0,0,0,0,0,0,0,0,1,0,0,0,1,no,no,straight or heterosexual,2,3,2,1,16,"Yes, I've committed emotional infidelity",6,1,NA,1,0,0,0,0,0,0,0,0
5497,18,woman,two year degree or some college,0,1,0,1,0,0,0,0,1,0,0,0,3,yes,no,straight or heterosexual,3,2,2,2,16,"Yes, I've committed sexual infidelity",0,NA,6,0,0,0,0,1,0,0,0,0
